source_file,record_id,year,date,colony_name,latitude,longitude,dotter,habitat,oil_present,notes,additional_notes,species_code,state,geo_region,combined_text,nests,birds,text_length,has_coordinates
species_data_2011_2013,species_data_2011_2013_14321,2013,06/18/13 00:00:00,Biloxi South 2,,,KMR,,,"3 FOTE sites + 4 birds added to this area from Img 1173, camera 2 card 2; not included in screen capture.",,FOTE,,,"Species: FOTE | Notes: 3 FOTE sites + 4 birds added to this area from Img 1173, camera 2 card 2; not included in screen capture.",,,128,False
species_data_2011_2013,species_data_2011_2013_14325,2013,05/24/13 00:00:00,Biloxi South 6,,,KMR,,,"FOTE mostly staging on colony, actively initiating nesting.",,FOTE,,,"Species: FOTE | Notes: FOTE mostly staging on colony, actively initiating nesting.",,,82,False
species_data_2011_2013,species_data_2011_2013_14326,2013,05/24/13 00:00:00,Biloxi South 6,,,KMR,,,AMOY sitting low on beach site.,,AMOY,,,Species: AMOY | Notes: AMOY sitting low on beach site.,,,54,False
species_data_2011_2013,species_data_2011_2013_14329,2013,05/24/13 00:00:00,Biloxi South 4 B,,,KMR,,,LAGU sitting on sites.,,LAGU,,,Species: LAGU | Notes: LAGU sitting on sites.,,,45,False
species_data_2011_2013,species_data_2011_2013_14331,2013,05/24/13 00:00:00,Biloxi South 4 B,,,KMR,,,CATE sitting on sites.,,CATE,,,Species: CATE | Notes: CATE sitting on sites.,,,45,False
species_data_2011_2013,species_data_2011_2013_14336,2013,05/24/13 00:00:00,Biloxi South 4 B,,,KMR,,,"FOTE sitting on sites, still building sites.",,FOTE,,,"Species: FOTE | Notes: FOTE sitting on sites, still building sites.",,,67,False
species_data_2011_2013,species_data_2011_2013_14348,2013,06/18/13 00:00:00,Deadman Point,,,KMR,,,"7 LAGU sites + 7 birds added to this area from Imgs 1233 & 1234, camera 1 card 2.",,LAGU,,,"Species: LAGU | Notes: 7 LAGU sites + 7 birds added to this area from Imgs 1233 & 1234, camera 1 card 2.",,,104,False
species_data_2011_2013,species_data_2011_2013_14349,2013,06/18/13 00:00:00,Deadman Point,,,KMR,,,"1 TRHE site added to this area from Imgs 1233 & 1234, camera 1 card 2.",,TRHE,,,"Species: TRHE | Notes: 1 TRHE site added to this area from Imgs 1233 & 1234, camera 1 card 2.",,,93,False
species_data_2011_2013,species_data_2011_2013_14351,2013,06/18/13 00:00:00,Deadman Point,,,KMR,,,"2 BRPE birds added to this area from Imgs 1233 & 1234, camera 1 card 2.",,BRPE,,,"Species: BRPE | Notes: 2 BRPE birds added to this area from Imgs 1233 & 1234, camera 1 card 2.",,,94,False
species_data_2011_2013,species_data_2011_2013_14352,2013,05/23/13 00:00:00,Felicity Island,,,KMR,,,LAGU sitting on sites.,,LAGU,,,Species: LAGU | Notes: LAGU sitting on sites.,,,45,False
species_data_2011_2013,species_data_2011_2013_14360,2013,05/23/13 00:00:00,Felicity Island,,,KMR,,,"8 LAGU birds added to this area from Img 853, camera 2 card 1.",,LAGU,,,"Species: LAGU | Notes: 8 LAGU birds added to this area from Img 853, camera 2 card 1.",,,85,False
species_data_2011_2013,species_data_2011_2013_14361,2013,05/23/13 00:00:00,Felicity Island,,,KMR,,,"ROYT on sites; 17 birds added to this area from Img 853, camera 2 card 1.",,ROYT,,,"Species: ROYT | Notes: ROYT on sites; 17 birds added to this area from Img 853, camera 2 card 1.",,,96,False
species_data_2011_2013,species_data_2011_2013_14362,2013,05/23/13 00:00:00,Felicity Island,,,KMR,,,"SATE sitting on sites; 30 SATE birds added to this area from Img 853, camera 2 card 1.",,SATE,,,"Species: SATE | Notes: SATE sitting on sites; 30 SATE birds added to this area from Img 853, camera 2 card 1.",,,109,False
species_data_2011_2013,species_data_2011_2013_14366,2013,05/24/13 00:00:00,Biloxi South 14,,,KMR,,,LAGU sitting on sites.,,LAGU,,,Species: LAGU | Notes: LAGU sitting on sites.,,,45,False
species_data_2011_2013,species_data_2011_2013_14367,2013,05/24/13 00:00:00,Biloxi South 14,,,KMR,,,"4 LAGU sites added to this area from Img 467, camera 2 card 2.",,LAGU,,,"Species: LAGU | Notes: 4 LAGU sites added to this area from Img 467, camera 2 card 2.",,,85,False
species_data_2011_2013,species_data_2011_2013_14370,2013,05/24/13 00:00:00,Biloxi South 14,,,KMR,,,FOTE sitting on sites in incubation posture.,,FOTE,,,Species: FOTE | Notes: FOTE sitting on sites in incubation posture.,,,67,False
species_data_2011_2013,species_data_2011_2013_14375,2013,05/24/13 00:00:00,Biloxi South 14,,,KMR,,,GBTE sitting on sites.,,GBTE,,,Species: GBTE | Notes: GBTE sitting on sites.,,,45,False
species_data_2011_2013,species_data_2011_2013_14377,2013,06/18/13 00:00:00,Biloxi South 14,,,KMR,,,LAGU on sites.,,LAGU,,,Species: LAGU | Notes: LAGU on sites.,,,37,False
species_data_2011_2013,species_data_2011_2013_14378,2013,06/18/13 00:00:00,Biloxi South 14,,,KMR,,,FOTE on sites in incubation posture.,,FOTE,,,Species: FOTE | Notes: FOTE on sites in incubation posture.,,,59,False
species_data_2011_2013,species_data_2011_2013_14381,2013,06/18/13 00:00:00,Biloxi South 14,,,KMR,,,"One dead LAGU bird observed, labeled in screen capture.",,LAGU,,,"Species: LAGU | Notes: One dead LAGU bird observed, labeled in screen capture.",,,78,False
species_data_2011_2013,species_data_2011_2013_14383,2013,06/18/13 00:00:00,Biloxi South 14,,,KMR,,,BLSK on sites in incubation posture.,,BLSK,,,Species: BLSK | Notes: BLSK on sites in incubation posture.,,,59,False
species_data_2011_2013,species_data_2011_2013_14384,2013,06/18/13 00:00:00,Biloxi South 14,,,KMR,,,"GBTE misclassified as FOTE in screen capture, corrected here.",,GBTE,,,"Species: GBTE | Notes: GBTE misclassified as FOTE in screen capture, corrected here.",,,84,False
species_data_2011_2013,species_data_2011_2013_14388,2013,06/18/13 00:00:00,Biloxi South 14,,,KMR,,,GBTE sitting on sites in incubation posture.,,GBHE,,,Species: GBHE | Notes: GBTE sitting on sites in incubation posture.,,,67,False
species_data_2011_2013,species_data_2011_2013_14391,2013,05/24/13 00:00:00,Biloxi South 5 A,,,KMR,,,LAGU sitting on sites.,,LAGU,,,Species: LAGU | Notes: LAGU sitting on sites.,,,45,False
species_data_2011_2013,species_data_2011_2013_14392,2013,05/24/13 00:00:00,Biloxi South 5 A,,,KMR,,,One TRHE chick-nest with three 1/3 grown chicks; other TRHE sitting low or in brooding posture.,,TRHE,,,Species: TRHE | Notes: One TRHE chick-nest with three 1/3 grown chicks; other TRHE sitting low or in brooding posture.,,,118,False
species_data_2011_2013,species_data_2011_2013_14396,2013,05/24/13 00:00:00,Biloxi South 5 A,,,KMR,,,BCNH on site.,,BCNH,,,Species: BCNH | Notes: BCNH on site.,,,36,False
species_data_2011_2013,species_data_2011_2013_14397,2013,05/24/13 00:00:00,Biloxi South 5 A,,,KMR,,,"Most sites likely SNEG, but could easily be GREG mixed in.",,WHEG,,,"Species: WHEG | Notes: Most sites likely SNEG, but could easily be GREG mixed in.",,,81,False
species_data_2011_2013,species_data_2011_2013_14398,2013,05/24/13 00:00:00,Biloxi South 5 A,,,KMR,,,Likely FOTE.,,USTE,,,Species: USTE | Notes: Likely FOTE.,,,35,False
species_data_2011_2013,species_data_2011_2013_14399,2013,05/24/13 00:00:00,Biloxi South 5 A,,,KMR,,,"FOTE on sites, some in incubation posture, many still standing above nest bowl.",,FOTE,,,"Species: FOTE | Notes: FOTE on sites, some in incubation posture, many still standing above nest bowl.",,,102,False
species_data_2011_2013,species_data_2011_2013_14402,2013,06/18/13 00:00:00,Biloxi South 5 A,,,KMR,,,BRPE WBN seperated in screen capture to reflect Immature birds on nests; ratio of Imm:Ad WBN = 8:109.,,BRPE,,,Species: BRPE | Notes: BRPE WBN seperated in screen capture to reflect Immature birds on nests; ratio of Imm:Ad WBN = 8:109.,,,124,False
species_data_2011_2013,species_data_2011_2013_14403,2013,06/18/13 00:00:00,Biloxi South 5 A,,,KMR,,,BRPE WBN seperated in screen capture to reflect Immature birds on nests; ratio of Imm:Ad WBN = 2:19.,,BRPE,,,Species: BRPE | Notes: BRPE WBN seperated in screen capture to reflect Immature birds on nests; ratio of Imm:Ad WBN = 2:19.,,,123,False
species_data_2011_2013,species_data_2011_2013_14404,2013,05/24/13 00:00:00,Biloxi South 5 B,,,KMR,,,LAGU sitting on sites; appear to be building sites still.,,LAGU,,,Species: LAGU | Notes: LAGU sitting on sites; appear to be building sites still.,,,80,False
species_data_2011_2013,species_data_2011_2013_14405,2013,05/24/13 00:00:00,Biloxi South 5 B,,,KMR,,,TRHE sitting on site in brooding posture.,,TRHE,,,Species: TRHE | Notes: TRHE sitting on site in brooding posture.,,,64,False
species_data_2011_2013,species_data_2011_2013_14421,2013,05/24/13 00:00:00,Biloxi South 5 B,,,KMR,,,BCNH sitting on sites.,,BCNH,,,Species: BCNH | Notes: BCNH sitting on sites.,,,45,False
species_data_2011_2013,species_data_2011_2013_14426,2013,06/18/13 00:00:00,Biloxi South 5 B,,,KMR,,,"Nesting BRPE were seperated into Imm and Ad in screen capture; Regarding data entry here, Imm PBN were included into BRPE PBN, and Imm WBN were included into BRPE WBN.",,BRPE,,,"Species: BRPE | Notes: Nesting BRPE were seperated into Imm and Ad in screen capture; Regarding data entry here, Imm PBN were included into BRPE PBN, and Imm WBN were included into BRPE WBN.",,,190,False
species_data_2011_2013,species_data_2011_2013_14429,2013,05/24/13 00:00:00,Biloxi South 9,,,KMR,,,CATE sitting on sites.,,CATE,,,Species: CATE | Notes: CATE sitting on sites.,,,45,False
species_data_2011_2013,species_data_2011_2013_14430,2013,05/24/13 00:00:00,Biloxi South 9,,,KMR,,,"BLSK sitting on sites in incubation posture; most birds staging in pairs, preparing to nest.",,BLSK,,,"Species: BLSK | Notes: BLSK sitting on sites in incubation posture; most birds staging in pairs, preparing to nest.",,,115,False
species_data_2011_2013,species_data_2011_2013_14431,2013,05/24/13 00:00:00,Biloxi South 9,,,KMR,,,"UNSB small, dark on dorsal surface.",,UNSB,,,"Species: UNSB | Notes: UNSB small, dark on dorsal surface.",,,58,False
species_data_2011_2013,species_data_2011_2013_14433,2013,05/24/13 00:00:00,Biloxi South 9,,,KMR,,,LAGU sitting on sites.,,LAGU,,,Species: LAGU | Notes: LAGU sitting on sites.,,,45,False
species_data_2011_2013,species_data_2011_2013_14443,2013,05/24/13 00:00:00,Biloxi South 9,,,KMR,,,GBTE sitting on sites.,,GBTE,,,Species: GBTE | Notes: GBTE sitting on sites.,,,45,False
species_data_2011_2013,species_data_2011_2013_14462,2013,05/24/13 00:00:00,Long Bay Island,,,KMR,,,LAGU sitting on sites.,,LAGU,,,Species: LAGU | Notes: LAGU sitting on sites.,,,45,False
species_data_2011_2013,species_data_2011_2013_14465,2013,05/24/13 00:00:00,Long Bay Island,,,KMR,,,"7 LAGU sites + 14 birds added to this area from Img 323, camera 2 card 2.",,LAGU,,,"Species: LAGU | Notes: 7 LAGU sites + 14 birds added to this area from Img 323, camera 2 card 2.",,,96,False
species_data_2011_2013,species_data_2011_2013_14466,2013,05/24/13 00:00:00,Long Bay Island,,,KMR,,,"2 BRPE birds added to this area from Img 323, camera 2 card 2.",,BRPE,,,"Species: BRPE | Notes: 2 BRPE birds added to this area from Img 323, camera 2 card 2.",,,85,False
species_data_2011_2013,species_data_2011_2013_14468,2013,05/24/13 00:00:00,Long Bay Island,,,KMR,,,TRHE sitting on sites in brooding posture.,,TRHE,,,Species: TRHE | Notes: TRHE sitting on sites in brooding posture.,,,65,False
species_data_2011_2013,species_data_2011_2013_14469,2013,05/24/13 00:00:00,Long Bay Island,,,KMR,,,"1 dead sub-adult BRPE observed, circled in screen capture.",,BRPE,,,"Species: BRPE | Notes: 1 dead sub-adult BRPE observed, circled in screen capture.",,,81,False
species_data_2011_2013,species_data_2011_2013_14477,2013,05/24/13 00:00:00,Long Bay Island,,,KMR,,,TRHE observed with eggs.,,TRHE,,,Species: TRHE | Notes: TRHE observed with eggs.,,,47,False
species_data_2011_2013,species_data_2011_2013_14484,2013,05/24/13 00:00:00,Long Bay Island,,,KMR,,,SNEG sitting on site in brooding posture.,,SNEG,,,Species: SNEG | Notes: SNEG sitting on site in brooding posture.,,,64,False
species_data_2011_2013,species_data_2011_2013_14489,2013,05/24/13 00:00:00,Long Bay Island,,,KMR,,,"FOTE on sites in incubation posture, also observed standing at sites.",,FOTE,,,"Species: FOTE | Notes: FOTE on sites in incubation posture, also observed standing at sites.",,,92,False
species_data_2011_2013,species_data_2011_2013_14490,2013,05/24/13 00:00:00,Long Bay Island,,,KMR,,,WHIB sitting low on sites.,,WHIB,,,Species: WHIB | Notes: WHIB sitting low on sites.,,,49,False
species_data_2011_2013,species_data_2011_2013_14519,2013,05/24/13 00:00:00,Long Bay Island,,,KMR,,,WHIB observed with eggs in sites.,,WHIB,,,Species: WHIB | Notes: WHIB observed with eggs in sites.,,,56,False
species_data_2011_2013,species_data_2011_2013_14527,2013,05/24/13 00:00:00,Long Bay Island,,,KMR,,,LAGU copulation observed by one pair.,,LAGU,,,Species: LAGU | Notes: LAGU copulation observed by one pair.,,,60,False
species_data_2011_2013,species_data_2011_2013_14537,2013,06/18/13 00:00:00,Long Bay Island,,,KMR,,,"BLSK on sites; pairs present, not yet nesting; no chicks.",,BLSK,,,"Species: BLSK | Notes: BLSK on sites; pairs present, not yet nesting; no chicks.",,,80,False
species_data_2011_2013,species_data_2011_2013_14538,2013,06/18/13 00:00:00,Long Bay Island,,,KMR,,,"CATE on sites; other birds present around colony, not yet nesting; no chicks.",,CATE,,,"Species: CATE | Notes: CATE on sites; other birds present around colony, not yet nesting; no chicks.",,,100,False
species_data_2011_2013,species_data_2011_2013_14539,2013,06/18/13 00:00:00,Long Bay Island,,,KMR,,,GBTE on sites; no chicks observed.,,GBHE,,,Species: GBHE | Notes: GBTE on sites; no chicks observed.,,,57,False
species_data_2011_2013,species_data_2011_2013_14540,2013,05/24/13 00:00:00,Biloxi South 11,,,KMR,,,BRPE sitting on WBN.,,BRPE,,,Species: BRPE | Notes: BRPE sitting on WBN.,,,43,False
